1	१
papañco	पपञ्चो
paralokaṃ	परलोकं
paramatthabāhullato	परमत्थबाहुल्लतो
paramatthadesanā	परमत्थदेसना
paramatthakusalena	परमत्थकुसलेन
paramatthapāramī	परमत्थपारमी
paramattho	परमत्थो
paramāya	परमाय
paranimmitavasavattī	परनिम्मितवसवत्ती
parapaṭibaddhatāya	परपटिबद्धताय
paratīraṃ	परतीरं
paravāde	परवादे
paravādinā	परवादिना
paravādī	परवादी
paraṃ	परं
pari	परि
paribhaṇḍakatā	परिभण्डकता
paribhogaphāsukaṃ	परिभोगफासुकं
paribhogena	परिभोगेन
paribhuñjantassa	परिभुञ्जन्तस्स
paribhuñjitvā	परिभुञ्जित्वा
paribāhirāti	परिबाहिराति
pariccajituṃ	परिच्चजितुं
pariccajiṃ	परिच्चजिं
paricchedamattakameva	परिच्छेदमत्तकमेव
paricchede	परिच्छेदे
paricchedo	परिच्छेदो
paricchinne	परिच्छिन्ने
paricchinno	परिच्छिन्नो
paricchinnā	परिच्छिन्ना
paricchinnāpi	परिच्छिन्नापि
paridahitvā	परिदहित्वा
paridīpanā	परिदीपना
paridīpaye	परिदीपये
paridīpayeti	परिदीपयेति
paridīpitadhammakkhandhavasena	परिदीपितधम्मक्खन्धवसेन
pariggahakaraṇabhāvo	परिग्गहकरणभावो
parihariyamāno	परिहरियमानो
parikkhipanto	परिक्खिपन्तो
parikkhāre	परिक्खारे
parimoceti	परिमोचेति
parimuttiyā	परिमुत्तिया
parimāṇaṃ	परिमाणं
parinibbutassa	परिनिब्बुतस्स
parinibbute	परिनिब्बुते
parinibbānasamaye	परिनिब्बानसमये
parinibbānato	परिनिब्बानतो
paripucchaṃ	परिपुच्छं
paripācito	परिपाचितो
paripīḷito	परिपीळितो
paripūraya	परिपूरय
paripūrento	परिपूरेन्तो
paripūressantīti	परिपूरेस्सन्तीति
parirakkhati	परिरक्खति
pariruddho	परिरुद्धो
parisapariyante	परिसपरियन्ते
parisaṃ	परिसं
parisuddho	परिसुद्धो
parisā	परिसा
parisāya	परिसाय
parivattento	परिवत्तेन्तो
parivesane	परिवेसने
parivisituṃ	परिविसितुं
parivisiṃsu	परिविसिंसु
parivitakko	परिवितक्को
parivārayiṃsu	परिवारयिंसु
parivārenti	परिवारेन्ति
parivārito	परिवारितो
parivārā	परिवारा
parivārāti	परिवाराति
pariyattibbhājanatthato	परियत्तिब्भाजनत्थतो
pariyattibhedo	परियत्तिभेदो
pariyattibhājanatthato	परियत्तिभाजनत्थतो
pariyattibhāvato	परियत्तिभावतो
pariyattiyo	परियत्तियो
pariyesantassa	परियेसन्तस्स
pariyesissāmi	परियेसिस्सामि
pariyesitvā	परियेसित्वा
pariyonaddhā	परियोनद्धा
pariyuṭṭhānapaṭipakkhattā	परियुट्ठानपटिपक्खत्ता
pariyuṭṭhānappahānaṃ	परियुट्ठानप्पहानं
pariyāpannā	परियापन्ना
pariyāpuṇanti	परियापुणन्ति
pariyāpuṇassu	परियापुणस्सु
pariyāpuṇissasīti	परियापुणिस्ससीति
pariyāpuṇituṃ	परियापुणितुं
pariyāpuṇitvā	परियापुणित्वा
pariyāpuṇāti	परियापुणाति
pariyāpuṭā	परियापुटा
pariññātakkhandho	परिञ्ञातक्खन्धो
pasannacitto	पसन्नचित्तो
pasavatīti	पसवतीति
passa	पस्स
passantasseva	पस्सन्तस्सेव
passanti	पस्सन्ति
passati	पस्सति
passatīti	पस्सतीति
passaṃ	पस्सं
passesu	पस्सेसु
passeyya	पस्सेय्य
passi	पस्सि
pasādabahulānaṃ	पसादबहुलानं
pasādeti	पसादेति
pasādetvā	पसादेत्वा
pasāretvā	पसारेत्वा
pasāritarajatapaṭṭasumanapupphasantharasadiso	पसारितरजतपट्टसुमनपुप्फसन्थरसदिसो
pasīdi	पसीदि
pasīditvā	पसीदित्वा
patati	पतति
pathavikampane	पथविकम्पने
pathaviṃ	पथविं
pathavī	पथवी
pathe	पथे
patitāsu	पतितासु
patiṭṭhaha	पतिट्ठह
patiṭṭhāsi	पतिट्ठासि
patiṭṭhāya	पतिट्ठाय
pattacīvaramādāya	पत्तचीवरमादाय
pattaggahaṇaṃ	पत्तग्गहणं
pattaṃ	पत्तं
patte	पत्ते
patthanaṃ	पत्थनं
pattharitvāna	पत्थरित्वान
patthitaṃ	पत्थितं
patto	पत्तो
pattumicchasi	पत्तुमिच्छसि
pattuṇṇacīnapaṭakoseyyakambaladukulāni	पत्तुण्णचीनपटकोसेय्यकम्बलदुकुलानि
pattāni	पत्तानि
patvā	पत्वा
patvāte	पत्वाते
patīti	पतीति
pavanaṃ	पवनं
pavane	पवने
pavassanti	पवस्सन्ति
pavattanasamatthaṃ	पवत्तनसमत्थं
pavattaphalabhojano	पवत्तफलभोजनो
pavattaphalamādiyiṃ	पवत्तफलमादियिं
pavattaya	पवत्तय
pavattayuṃ	पवत्तयुं
pavattento	पवत्तेन्तो
pavattesuṃ	पवत्तेसुं
pavattetvā	पवत्तेत्वा
pavattinoti	पवत्तिनोति
pavattitadesanā	पवत्तितदेसना
pavattittha	पवत्तित्थ
pavattā	पवत्ता
pavecchati	पवेच्छति
pavedayiṃ	पवेदयिं
pavesetvā	पवेसेत्वा
paveṇipālanatthāya	पवेणिपालनत्थाय
pavisanto	पविसन्तो
pavisissāmīti	पविसिस्सामीति
pavisitvā	पविसित्वा
pavivekagate	पविवेकगते
pavivekakkhamaṃ	पविवेकक्खमं
pavivekamanubrūhetuṃ	पविवेकमनुब्रूहेतुं
pavivekañhi	पविवेकञ्हि
paviṭṭhakālo	पविट्ठकालो
paviṭṭhena	पविट्ठेन
paviṭṭho	पविट्ठो
pavuccati	पवुच्चति
pavuccatīti	पवुच्चतीति
pavāheti	पवाहेति
pavāhetvā	पवाहेत्वा
pavāresi	पवारेसि
pavāyati	पवायति
pavāḷamayā	पवाळमया
pavāḷatthambhesu	पवाळत्थम्भेसु
pavāḷavaṇṇaṃ	पवाळवण्णं
payirudāhāsi	पयिरुदाहासि
payirupāsamāno	पयिरुपासमानो
pañca	पञ्च
pañcacattālīsa	पञ्चचत्तालीस
pañcadasa	पञ्चदस
pañcadasappabhedā	पञ्चदसप्पभेदा
pañcadasavaggasaṅgahāni	पञ्चदसवग्गसङ्गहानि
pañcadosavivajjitanti	पञ्चदोसविवज्जितन्ति
pañcadosavivajjitaṃ	पञ्चदोसविवज्जितं
pañcakkhandhe	पञ्चक्खन्धे
pañcakkhandhā	पञ्चक्खन्धा
pañcakānaṃ	पञ्चकानं
pañcamattabhāṇavāro	पञ्चमत्तभाणवारो
pañcamaṃ	पञ्चमं
pañcamo	पञ्चमो
pañcannaṃ	पञ्चन्नं
pañcappabhedaṃ	पञ्चप्पभेदं
pañcasatasahassakahāpaṇāni	पञ्चसतसहस्सकहापणानि
pañcasatikasaṅgītikāle	पञ्चसतिकसङ्गीतिकाले
pañcasu	पञ्चसु
pañcatiṃsamattabhāṇavāraṃ	पञ्चतिंसमत्तभाणवारं
pañcavaggiyānaṃ	पञ्चवग्गियानं
pañcavassasahassaparimāṇakālaṃ	पञ्चवस्ससहस्सपरिमाणकालं
pañcavaṇṇāya	पञ्चवण्णाय
pañcavidhapātimokkhuddesapārājikādisattaāpattikkhandhamātikāvibhaṅgādippabhedā	पञ्चविधपातिमोक्खुद्देसपाराजिकादिसत्तआपत्तिक्खन्धमातिकाविभङ्गादिप्पभेदा
pañcaṅgikasseva	पञ्चङ्गिकस्सेव
pañcime	पञ्चिमे
pañcābhiññāsu	पञ्चाभिञ्ञासु
pañcāti	पञ्चाति
pañhapucchakaṃ	पञ्हपुच्छकं
pañhaṃ	पञ्हं
pañhesu	पञ्हेसु
pañhākammaṃ	पञ्हाकम्मं
pañhāpucchanaṃ	पञ्हापुच्छनं
pañhāvārā	पञ्हावारा
pañjalikā	पञ्जलिका
pañjalī	पञ्जली
paññatti	पञ्ञत्ति
paññattipathānurūpaṃ	पञ्ञत्तिपथानुरूपं
paññattīsu	पञ्ञत्तीसु
paññā	पञ्ञा
paññāpāramitā	पञ्ञापारमिता
paññāpāramitāya	पञ्ञापारमिताय
paññāpāramiṃ	पञ्ञापारमिं
paññāpāramīti	पञ्ञापारमीति
paññāsampadaṃ	पञ्ञासम्पदं
paññāsaṃ	पञ्ञासं
paññāsādhikāni	पञ्ञासाधिकानि
paññāya	पञ्ञाय
paññāyati	पञ्ञायति
paññāyatīti	पञ्ञायतीति
paññāyittha	पञ्ञायित्थ
paṇḍavapabbatapabbhāre	पण्डवपब्बतपब्भारे
paṇḍita	पण्डित
paṇḍito	पण्डितो
paṇḍitāti	पण्डिताति
paṇḍukambalanāmake	पण्डुकम्बलनामके
paṇḍukambalasilāsanassa	पण्डुकम्बलसिलासनस्स
paṇḍukambalasilāyaṃ	पण्डुकम्बलसिलायं
paṇṇacchadanaṃ	पण्णच्छदनं
paṇṇacchannā	पण्णच्छन्ना
paṇṇasālaka	पण्णसालक
paṇṇasālakanti	पण्णसालकन्ति
paṇṇasālakaṃ	पण्णसालकं
paṇṇasālakuṭidvāraṃ	पण्णसालकुटिद्वारं
paṇṇasālato	पण्णसालतो
paṇṇasālaṃ	पण्णसालं
paṇṇasālā	पण्णसाला
paṇṇasālāya	पण्णसालाय
paṇṇasālāyaṃ	पण्णसालायं
paṇṇāsa	पण्णास
paṇṇāsahatthubbedhaṃ	पण्णासहत्थुब्बेधं
paṇṇāsasaṅgahādianekavidhaṃ	पण्णाससङ्गहादिअनेकविधं
paṭhamabuddhavacanaṃ	पठमबुद्धवचनं
paṭhamasannipāte	पठमसन्निपाते
paṭhamasannipātoyeva	पठमसन्निपातोयेव
