1	១
paravādī	បរវាទី
paraṃ	បរំ
pari	បរិ
paribhaṇḍakatā	បរិភណ្ឌកតា
paribhogaphāsukaṃ	បរិភោគផាសុកំ
paribhogena	បរិភោគេន
paribhuñjantassa	បរិភុញ្ជន្តស្ស
paribhuñjitvā	បរិភុញ្ជិត្វា
paribāhirāti	បរិពាហិរាតិ
pariccajituṃ	បរិច្ចជិតុំ
pariccajiṃ	បរិច្ចជិំ
paricchedamattakameva	បរិច្ឆេទមត្តកមេវ
paricchede	បរិច្ឆេទេ
paricchedo	បរិច្ឆេទោ
paricchinne	បរិច្ឆិន្នេ
paricchinno	បរិច្ឆិន្នោ
paricchinnā	បរិច្ឆិន្នា
paricchinnāpi	បរិច្ឆិន្នាបិ
paridahitvā	បរិទហិត្វា
paridīpanā	បរិទីបនា
paridīpaye	បរិទីបយេ
paridīpayeti	បរិទីបយេតិ
paridīpitadhammakkhandhavasena	បរិទីបិតធម្មក្ខន្ធវសេន
pariggahakaraṇabhāvo	បរិគ្គហករណភាវោ
parihariyamāno	បរិហរិយមានោ
parikkhipanto	បរិក្ខិបន្តោ
parikkhāre	បរិក្ខារេ
parimoceti	បរិមោចេតិ
parimuttiyā	បរិមុត្តិយា
parimāṇaṃ	បរិមាណំ
parinibbutassa	បរិនិព្ពុតស្ស
parinibbute	បរិនិព្ពុតេ
parinibbānasamaye	បរិនិព្ពានសមយេ
parinibbānato	បរិនិព្ពានតោ
paripucchaṃ	បរិបុច្ឆំ
paripācito	បរិបាចិតោ
paripīḷito	បរិបីឡិតោ
paripūraya	បរិបូរយ
paripūrento	បរិបូរេន្តោ
paripūressantīti	បរិបូរេស្សន្តីតិ
parirakkhati	បរិរក្ខតិ
pariruddho	បរិរុទ្ធោ
parisapariyante	បរិសបរិយន្តេ
parisaṃ	បរិសំ
parisuddho	បរិសុទ្ធោ
parisā	បរិសា
parisāya	បរិសាយ
parivattento	បរិវត្តេន្តោ
parivesane	បរិវេសនេ
parivisituṃ	បរិវិសិតុំ
parivisiṃsu	បរិវិសិំសុ
parivitakko	បរិវិតក្កោ
parivārayiṃsu	បរិវារយិំសុ
parivārenti	បរិវារេន្តិ
parivārito	បរិវារិតោ
parivārā	បរិវារា
parivārāti	បរិវារាតិ
pariyattibbhājanatthato	បរិយត្តិព្ភាជនត្ថតោ
pariyattibhedo	បរិយត្តិភេទោ
pariyattibhājanatthato	បរិយត្តិភាជនត្ថតោ
pariyattibhāvato	បរិយត្តិភាវតោ
pariyattiyo	បរិយត្តិយោ
pariyesantassa	បរិយេសន្តស្ស
pariyesissāmi	បរិយេសិស្សាមិ
pariyesitvā	បរិយេសិត្វា
pariyonaddhā	បរិយោនទ្ធា
pariyuṭṭhānapaṭipakkhattā	បរិយុដ្ឋានបដិបក្ខត្តា
pariyuṭṭhānappahānaṃ	បរិយុដ្ឋានប្បហានំ
pariyāpannā	បរិយាបន្នា
pariyāpuṇanti	បរិយាបុណន្តិ
pariyāpuṇassu	បរិយាបុណស្សុ
pariyāpuṇissasīti	បរិយាបុណិស្សសីតិ
pariyāpuṇituṃ	បរិយាបុណិតុំ
pariyāpuṇitvā	បរិយាបុណិត្វា
pariyāpuṇāti	បរិយាបុណាតិ
pariyāpuṭā	បរិយាបុដា
pariññātakkhandho	បរិញ្ញាតក្ខន្ធោ
pasannacitto	បសន្នចិត្តោ
pasavatīti	បសវតីតិ
passa	បស្ស
passantasseva	បស្សន្តស្សេវ
passanti	បស្សន្តិ
passati	បស្សតិ
passatīti	បស្សតីតិ
passaṃ	បស្សំ
passesu	បស្សេសុ
passeyya	បស្សេយ្យ
passi	បស្សិ
pasādabahulānaṃ	បសាទពហុលានំ
pasādeti	បសាទេតិ
pasādetvā	បសាទេត្វា
pasāretvā	បសារេត្វា
pasāritarajatapaṭṭasumanapupphasantharasadiso	បសារិតរជតបដ្ដសុមនបុប្ផសន្ថរសទិសោ
pasīdi	បសីទិ
pasīditvā	បសីទិត្វា
patati	បតតិ
pathavikampane	បថវិកម្បនេ
pathaviṃ	បថវិំ
pathavī	បថវី
pathe	បថេ
patitāsu	បតិតាសុ
patiṭṭhaha	បតិដ្ឋហ
patiṭṭhāsi	បតិដ្ឋាសិ
patiṭṭhāya	បតិដ្ឋាយ
pattacīvaramādāya	បត្តចីវរមាទាយ
pattaggahaṇaṃ	បត្តគ្គហណំ
pattaṃ	បត្តំ
patte	បត្តេ
patthanaṃ	បត្ថនំ
pattharitvāna	បត្ថរិត្វាន
patthitaṃ	បត្ថិតំ
patto	បត្តោ
pattumicchasi	បត្តុមិច្ឆសិ
pattuṇṇacīnapaṭakoseyyakambaladukulāni	បត្តុណ្ណចីនបដកោសេយ្យកម្ពលទុកុលានិ
pattāni	បត្តានិ
patvā	បត្វា
patvāte	បត្វាតេ
patīti	បតីតិ
pavanaṃ	បវនំ
pavane	បវនេ
pavassanti	បវស្សន្តិ
pavattanasamatthaṃ	បវត្តនសមត្ថំ
pavattaphalabhojano	បវត្តផលភោជនោ
pavattaphalamādiyiṃ	បវត្តផលមាទិយិំ
pavattaya	បវត្តយ
pavattayuṃ	បវត្តយុំ
pavattento	បវត្តេន្តោ
pavattesuṃ	បវត្តេសុំ
pavattetvā	បវត្តេត្វា
pavattinoti	បវត្តិនោតិ
pavattitadesanā	បវត្តិតទេសនា
pavattittha	បវត្តិត្ថ
pavattā	បវត្តា
pavecchati	បវេច្ឆតិ
pavedayiṃ	បវេទយិំ
pavesetvā	បវេសេត្វា
paveṇipālanatthāya	បវេណិបាលនត្ថាយ
pavisanto	បវិសន្តោ
pavisissāmīti	បវិសិស្សាមីតិ
pavisitvā	បវិសិត្វា
pavivekagate	បវិវេកគតេ
pavivekakkhamaṃ	បវិវេកក្ខមំ
pavivekamanubrūhetuṃ	បវិវេកមនុព្រូហេតុំ
pavivekañhi	បវិវេកញ្ហិ
paviṭṭhakālo	បវិដ្ឋកាលោ
paviṭṭhena	បវិដ្ឋេន
paviṭṭho	បវិដ្ឋោ
pavuccati	បវុច្ចតិ
pavuccatīti	បវុច្ចតីតិ
pavāheti	បវាហេតិ
pavāhetvā	បវាហេត្វា
pavāresi	បវារេសិ
pavāyati	បវាយតិ
pavāḷamayā	បវាឡមយា
pavāḷatthambhesu	បវាឡត្ថម្ភេសុ
pavāḷavaṇṇaṃ	បវាឡវណ្ណំ
payirudāhāsi	បយិរុទាហាសិ
payirupāsamāno	បយិរុបាសមានោ
pañca	បញ្ច
pañcacattālīsa	បញ្ចចត្តាលីស
pañcadasa	បញ្ចទស
pañcadasappabhedā	បញ្ចទសប្បភេទា
pañcadasavaggasaṅgahāni	បញ្ចទសវគ្គសង្គហានិ
pañcadosavivajjitanti	បញ្ចទោសវិវជ្ជិតន្តិ
pañcadosavivajjitaṃ	បញ្ចទោសវិវជ្ជិតំ
pañcakkhandhe	បញ្ចក្ខន្ធេ
pañcakkhandhā	បញ្ចក្ខន្ធា
pañcakānaṃ	បញ្ចកានំ
pañcamattabhāṇavāro	បញ្ចមត្តភាណវារោ
pañcamaṃ	បញ្ចមំ
pañcamo	បញ្ចមោ
pañcannaṃ	បញ្ចន្នំ
pañcappabhedaṃ	បញ្ចប្បភេទំ
pañcasatasahassakahāpaṇāni	បញ្ចសតសហស្សកហាបណានិ
pañcasatikasaṅgītikāle	បញ្ចសតិកសង្គីតិកាលេ
pañcasu	បញ្ចសុ
pañcatiṃsamattabhāṇavāraṃ	បញ្ចតិំសមត្តភាណវារំ
pañcavaggiyānaṃ	បញ្ចវគ្គិយានំ
pañcavassasahassaparimāṇakālaṃ	បញ្ចវស្សសហស្សបរិមាណកាលំ
pañcavaṇṇāya	បញ្ចវណ្ណាយ
pañcavidhapātimokkhuddesapārājikādisattaāpattikkhandhamātikāvibhaṅgādippabhedā	បញ្ចវិធបាតិមោក្ខុទ្ទេសបារាជិកាទិសត្តអាបត្តិក្ខន្ធមាតិកាវិភង្គាទិប្បភេទា
pañcaṅgikasseva	បញ្ចង្គិកស្សេវ
pañcime	បញ្ចិមេ
pañcābhiññāsu	បញ្ចាភិញ្ញាសុ
pañcāti	បញ្ចាតិ
pañhapucchakaṃ	បញ្ហបុច្ឆកំ
pañhaṃ	បញ្ហំ
pañhesu	បញ្ហេសុ
pañhākammaṃ	បញ្ហាកម្មំ
pañhāpucchanaṃ	បញ្ហាបុច្ឆនំ
pañhāvārā	បញ្ហាវារា
pañjalikā	បញ្ជលិកា
pañjalī	បញ្ជលី
paññatti	បញ្ញត្តិ
paññattipathānurūpaṃ	បញ្ញត្តិបថានុរូបំ
paññattīsu	បញ្ញត្តីសុ
paññā	បញ្ញា
paññāpāramitā	បញ្ញាបារមិតា
paññāpāramitāya	បញ្ញាបារមិតាយ
paññāpāramiṃ	បញ្ញាបារមិំ
paññāpāramīti	បញ្ញាបារមីតិ
paññāsampadaṃ	បញ្ញាសម្បទំ
paññāsaṃ	បញ្ញាសំ
paññāsādhikāni	បញ្ញាសាធិកានិ
paññāya	បញ្ញាយ
paññāyati	បញ្ញាយតិ
paññāyatīti	បញ្ញាយតីតិ
paññāyittha	បញ្ញាយិត្ថ
paṇḍavapabbatapabbhāre	បណ្ឌវបព្ពតបព្ភារេ
paṇḍita	បណ្ឌិត
paṇḍito	បណ្ឌិតោ
paṇḍitāti	បណ្ឌិតាតិ
paṇḍukambalanāmake	បណ្ឌុកម្ពលនាមកេ
paṇḍukambalasilāsanassa	បណ្ឌុកម្ពលសិលាសនស្ស
paṇḍukambalasilāyaṃ	បណ្ឌុកម្ពលសិលាយំ
paṇṇacchadanaṃ	បណ្ណច្ឆទនំ
paṇṇacchannā	បណ្ណច្ឆន្នា
paṇṇasālaka	បណ្ណសាលក
paṇṇasālakanti	បណ្ណសាលកន្តិ
paṇṇasālakaṃ	បណ្ណសាលកំ
paṇṇasālakuṭidvāraṃ	បណ្ណសាលកុដិទ្វារំ
paṇṇasālato	បណ្ណសាលតោ
paṇṇasālaṃ	បណ្ណសាលំ
paṇṇasālā	បណ្ណសាលា
paṇṇasālāya	បណ្ណសាលាយ
paṇṇasālāyaṃ	បណ្ណសាលាយំ
paṇṇāsa	បណ្ណាស
paṇṇāsahatthubbedhaṃ	បណ្ណាសហត្ថុព្ពេធំ
paṇṇāsasaṅgahādianekavidhaṃ	បណ្ណាសសង្គហាទិអនេកវិធំ
paṭhamabuddhavacanaṃ	បឋមពុទ្ធវចនំ
paṭhamasannipāte	បឋមសន្និបាតេ
paṭhamasannipātoyeva	បឋមសន្និបាតោយេវ
paṭhamataraṃ	បឋមតរំ
paṭhamayāme	បឋមយាមេ
paṭhamaṃ	បឋមំ
paṭhame	បឋមេ
paṭhamo	បឋមោ
paṭhamābhisambuddho	បឋមាភិសម្ពុទ្ធោ
paṭibāhati	បដិពាហតិ
paṭibāhento	បដិពាហេន្តោ
paṭiggahito	បដិគ្គហិតោ
paṭiggaho	បដិគ្គហោ
paṭighaṃ	បដិឃំ
paṭihaññatīti	បដិហញ្ញតីតិ
paṭijaggissāmi	បដិជគ្គិស្សាមិ
paṭijaggitvā	បដិជគ្គិត្វា
paṭikkamanti	បដិក្កមន្តិ
paṭikkamantītiādīsu	បដិក្កមន្តីតិអាទីសុ
paṭikkhipitvā	បដិក្ខិបិត្វា
paṭikkhittesu	បដិក្ខិត្តេសុ
paṭilaggitaṃ	បដិលគ្គិតំ
paṭilome	បដិលោមេ
paṭimuñcitvā	បដិមុញ្ចិត្វា
paṭinivatteti	បដិនិវត្តេតិ
paṭipajji	បដិបជ្ជិ
paṭipajjāhīti	បដិបជ្ជាហីតិ
paṭiparivattitvā	បដិបរិវត្តិត្វា
paṭipuccheyyātha	បដិបុច្ឆេយ្យាថ
paṭipāṭi	បដិបាដិ
paṭisambhidā	បដិសម្ភិទា
paṭisambhidāhi	បដិសម្ភិទាហិ
paṭisambhidāppattassa	បដិសម្ភិទាប្បត្តស្ស
paṭisambhidāvibhaṅgo	បដិសម្ភិទាវិភង្គោ
paṭisandhiṃ	បដិសន្ធិំ
paṭisevato	បដិសេវតោ
paṭititthaṃ	បដិតិត្ថំ
paṭivasati	បដិវសតិ
paṭivedho	បដិវេធោ
paṭividdhadhammaṃ	បដិវិទ្ធធម្មំ
paṭividdhanti	បដិវិទ្ធន្តិ
paṭividdhoti	បដិវិទ្ធោតិ
paṭividdhākuppo	បដិវិទ្ធាកុប្បោ
paṭivijjhanti	បដិវិជ្ឈន្តិ
paṭivijjhantoyeva	បដិវិជ្ឈន្តោយេវ
paṭivijjhi	បដិវិជ្ឈិ
paṭivijjhitabbo	បដិវិជ្ឈិតព្ពោ
paṭivijjhitvā	បដិវិជ្ឈិត្វា
paṭiññaṃ	បដិញ្ញំ
paṭṭhā	បដ្ឋា
paṭṭhānavaraṃ	បដ្ឋានវរំ
paṭṭhānaṃ	បដ្ឋានំ
paṭṭhānāni	បដ្ឋានានិ
paṭṭhānānīti	បដ្ឋានានីតិ
paṭṭhāya	បដ្ឋាយ
pe	បេ
pesetvā	បេសេត្វា
phaggunī	ផគ្គុនី
phalabhārā	ផលភារា
phalamuttame	ផលមុត្តមេ
phalaṃ	ផលំ
phalitā	ផលិតា
phalāphalaṃ	ផលាផលំ
pharasunā	ផរសុនា
pharati	ផរតិ
phareyyuṃ	ផរេយ្យុំ
pharitvā	ផរិត្វា
phariṃsu	ផរិំសុ
phassapaccayā	ផស្សបច្ចយា
phoṭā	ផោដា
phusa	ផុស
phussadevo	ផុស្សទេវោ
phusso	ផុស្សោ
phussā	ផុស្សា
phuṭaṃ	ផុដំ
phāsukaṭṭhānaṃ	ផាសុកដ្ឋានំ
phāsukā	ផាសុកា
phāsuvihāraṃ	ផាសុវិហារំ
phītaṃ	ផីតំ
pipphalīti	បិប្ផលីតិ
pitito	បិតិតោ
pitu	បិតុ
pitucchādhītāya	បិតុច្ឆាធីតាយ
pitupitāmahādayo	បិតុបិតាមហាទយោ
pitā	បិតា
pivatha	បិវថ
piyadassī	បិយទស្សី
piyajālī	បិយជាលី
piyapālo	បិយបាលោ
piyaṃ	បិយំ
piyaṅgurukkho	បិយង្គុរុក្ខោ
piṇḍapātaṃ	បិណ្ឌបាតំ
piṇḍāya	បិណ្ឌាយ
piṭakanti	បិដកន្តិ
piṭakasaddena	បិដកសទ្ទេន
piṭakasampadānenātiādīsu	បិដកសម្បទានេនាតិអាទីសុ
piṭakato	បិដកតោ
piṭakatthavidū	បិដកត្ថវិទូ
piṭakañca	បិដកញ្ច
piṭakañcāti	បិដកញ្ចាតិ
